	SMILES	Name
183	CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)([C@H]3C[C@H]4CCO[C@H]4O3)[C@H]1CC[C@H](OC(C)=O)[C@]21CO1	ZINC08382352
184	COC(=O)[C@H]1[C@@H](OC(C)=O)[C@H]2O[C@]23[C@@H]2CC[C@]4(O)C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]2CC[C@]13C	ZINC08382407
185	c1ccc2c(c1)OC[C@@H](c1nnc(SC[C@H]3CO3)o1)O2	ZINC00344080
186	CCOC(=O)[C@@H]1CCC[NH+](C[C@H]2C(=O)O[C@@H]3C[C@]4(C)CCC[C@H](C)[C@]45O[C@@H]5[C@H]23)C1	ZINC08476993
187	c1cc2c3c(cccc3c1)/C(=N/OC[C@H]1CO1)C2	ZINC08576422
188	c1cc2c3c(cccc3c1)/C(=N/OC[C@@H]1CO1)C2	ZINC08576423
189	Cc1cccc2c(OC[C@@H]3CO3)cc(=O)[nH]c12	ZINC08652447
190	COc1cc2c(cc1OC)[C@H](C)[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@H](C)[C@@]45O[C@H]5[C@H]13)CC2	ZINC08681868
191	Cc1ccc(S(=O)(=O)N2C[C@H](c3cccc(Br)c3)C(C(=O)[C@@H]3CO3)=N2)cc1	ZINC08691096
192	Cc1ccc(S(=O)(=O)N2C[C@@H](c3cccc(Br)c3)C(C(=O)[C@@H]3CO3)=N2)cc1	ZINC08691097
193	Cc1ccc(S(=O)(=O)N2C[C@H](c3ccc(Br)cc3)C(C(=O)[C@@H]3CO3)=N2)cc1	ZINC08691098
194	c1ccc2sc(SC[C@H]3CO3)nc2c1	ZINC00097411
195	c1ccc2c(c1)OC[C@H](c1nnc(SC[C@H]3CO3)o1)O2	ZINC00344084
196	Cc1ccc(S(=O)(=O)N2C[C@@H](c3ccc(Br)cc3)C(C(=O)[C@@H]3CO3)=N2)cc1	ZINC08691099
197	C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)[C@H](C[NH2+]C4CC[NH+](Cc5ccccc5)CC4)[C@H]3[C@H]3O[C@]132	ZINC08738320
198	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@@]56O[C@H]6[C@H]34)C[C@H]2C)c1	ZINC08740363
199	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@]56O[C@@H]6[C@H]34)C[C@H]2C)c1	ZINC08740364
200	COc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@@H]5C[C@H]34)CC2)cc1	ZINC08740377
201	COc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@H]5C[C@H]34)CC2)cc1	ZINC08740379
202	c1ccc2c(c1)OC[C@@H](c1nnc(SC[C@@H]3CO3)o1)O2	ZINC00344085
203	COc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@@]6(CO6)[C@H]5C[C@H]34)CC2)cc1	ZINC08740381
204	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@@H]5C[C@H]34)CC2)c1	ZINC08740391
205	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@@]6(CO6)[C@@H]5C[C@H]34)CC2)c1	ZINC08740392
206	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@H]5C[C@H]34)CC2)c1	ZINC08740393
207	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@@]56O[C@H]6[C@H]34)CC2)c1	ZINC08740396
208	COc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@]56O[C@@H]6[C@H]34)CC2)c1	ZINC08740397
209	COc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@@]56O[C@H]6[C@H]34)CC2)cc1	ZINC08740426
210	COc1ccccc1N1CC[NH+](C[C@H]2C(=O)O[C@@H]3C[C@@]4(C)CCC[C@H](C)[C@@]45O[C@H]5[C@H]23)CC1	ZINC08740455
211	c1ccc2c(c1)OC[C@H](c1nnc(SC[C@@H]3CO3)o1)O2	ZINC00344088
212	C[C@]12CCC[C@]3(CO3)[C@@H]1C[C@@H]1[C@@H](C[NH+]3CCN(c4cccc(Cl)c4)CC3)C(=O)O[C@@H]1C2	ZINC08740457
213	COc1cc2c(cc1OC)[C@H](C)[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@@]5(CO5)[C@@H]4C[C@H]13)CC2	ZINC08762517
214	COc1ccc2[nH]cc(CC[NH2+]C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@@H]5C[C@H]34)c2c1	ZINC08762889
215	COc1cc2c(cc1OC)C[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@H](C)[C@@]45O[C@H]5[C@H]13)CC2	ZINC08763179
216	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@@H]4O[C@@]45CC4(CC[C@]5(C)[C@H]3CC[C@@]21C)OCCO4	ZINC08789251
217	Cc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@@]6(CO6)[C@@H]5C[C@H]34)CC2)cc1C	ZINC08790036
218	C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)[C@H](C[NH+]4CCC(O)(Cc5ccccc5)CC4)[C@H]3[C@H]3O[C@]132	ZINC08790080
219	C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)[C@H](C[NH+]4CCC(O)(c5ccc(Cl)cc5)CC4)[C@H]3[C@@H]3O[C@@]132	ZINC08790298
220	COc1cc2c(cc1OC)C[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@]5(CO5)[C@@H]4C[C@H]13)CC2	ZINC08791007
221	COc1cc2c(cc1OC)C[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@@]5(CO5)[C@@H]4C[C@H]13)CC2	ZINC08791009
222	C[C@]12CCC[C@@]3(CO3)[C@H]1C[C@@H]1[C@@H](C[NH+]3CCC(O)(c4ccc(Cl)cc4)CC3)C(=O)O[C@@H]1C2	ZINC08791042
223	Cc1ccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@@]6(CO6)[C@H]5C[C@H]34)CC2)cc1C	ZINC08791999
224	COc1ccc(C[NH+](CCCO)C[C@H]2C(=O)O[C@@H]3C[C@@]4(C)CCC[C@]5(CO5)[C@@H]4C[C@H]23)cc1OC	ZINC08918335
225	COc1ccc(C[NH+](CCCO)C[C@H]2C(=O)O[C@@H]3C[C@@]4(C)CCC[C@@]5(CO5)[C@@H]4C[C@H]23)cc1OC	ZINC08918336
226	Cc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@H](C)[C@@]56O[C@H]6[C@H]34)C[C@@H]2C)c1	ZINC08918426
227	C[C@]12CCC[C@]3(CO3)[C@@H]1C[C@@H]1[C@@H](C[NH+]3CCN(c4ccc(Cl)cc4)CC3)C(=O)O[C@@H]1C2	ZINC08918427
228	C[C@]12CCC[C@@]3(CO3)[C@@H]1C[C@@H]1[C@@H](C[NH+]3CCN(c4ccc(Cl)cc4)CC3)C(=O)O[C@@H]1C2	ZINC08918428
229	COc1ccccc1N1CC[NH+](C[C@@H]2C(=O)O[C@@]34[C@@H](CC[C@@]5(C)O[C@H]53)[C@H](C)CC[C@@H]24)CC1	ZINC08918564
230	Cc1ccc(Cl)cc1N1CC[NH+](C[C@@H]2C(=O)O[C@@]34[C@@H](CC[C@@]5(C)O[C@H]53)[C@H](C)CC[C@@H]24)CC1	ZINC08918584
231	Cc1ccc(Cl)cc1N1CC[NH+](C[C@H]2C(=O)O[C@@H]3C[C@@]4(C)CCC[C@@]5(CO5)[C@@H]4C[C@H]23)CC1	ZINC08918585
232	COc1ccccc1N1CC[NH+](C[C@H]2C(=O)O[C@@H]3C[C@@]4(C)CCC[C@]5(CO5)[C@@H]4C[C@H]23)CC1	ZINC08918611
233	C[NH+](C[C@H](O)COc1cccc2ccccc12)C[C@H]1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@]4(CO4)[C@@H]3C[C@H]12	ZINC08952322
234	COc1cc2c(cc1OC)[C@H](C)[NH+](C[C@H]1C(=O)O[C@@H]3C[C@@]4(C)CCC[C@]5(CO5)[C@@H]4C[C@H]13)CC2	ZINC08952762
235	C[C@H]1CCC[C@]2(C)C[C@H]3OC(=O)[C@H](C[NH+]4CCN(c5ccc(Cl)cc5)CC4)[C@H]3[C@@H]3O[C@@]132	ZINC08964552
236	Cc1cccc(N2CC[NH+](C[C@H]3C(=O)O[C@@H]4C[C@@]5(C)CCC[C@]6(CO6)[C@@H]5C[C@H]34)CC2)c1C	ZINC08964743
