SMILES Name
152 N#Cc1nc(-c2cccc(C(F)(F)F)c2)nc2nc[nH]c12
153 N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nc2ccccc2o1
154 N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nccs1
155 CC(C)Nc1nc(C#N)nc(N2CCOCC2)c1N
156 COc1ccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)cc1
157 COc1ccc(-c2nc(C#N)c3[nH]cnc3n2)cc1C(F)(F)F
158 COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@H](C)N(C#N)C2)c1
159 N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1cccc(N)c1
160 N#Cc1nc(NC[C@@H](O)c2ccccc2)nc(N2CCOCC2)n1
161 N#CN1CCC(NS(=O)(=O)c2ccccc2)C1
162 N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCOCC2)n1
163 CC(C)C[C@H](NCc1ccc(Br)cc1)C(=O)NCC#N
164 N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1ncccn1
165 C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
166 CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C(N)=O)cc2)c1
167 N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1
168 CC(C)CC(C(=O)NCC#N)c1cccc(-c2cncnc2)c1
169 CCOc1ccc(-c2nc(C#N)c3[nH]cnc3n2)cc1C(F)(F)F
170 CCCn1c(=O)c(C#N)nn(CC2CCCCC2)c1=O
171 CC(C)CC(Oc1ccccc1Br)C(=O)NCC#N
172 CC(C)CC(Oc1cccc(Br)c1)C(=O)NCC#N
173 CCCn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
174 CC(C)CC(Cc1ccccc1Br)C(=O)NCC#N
175 CC(C)CC(Cc1ccc(Br)cc1)C(=O)NCC#N
176 CCn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
177 N#Cc1nc(-c2ccc(OCCO)c(C(F)(F)F)c2)cc2nc[nH]c12
178 CC(C)CC(Oc1ccc(Br)cc1)C(=O)NCC#N
179 C#Cc1ccc(C(=O)NC2(C(=O)NCC#N)CCCCC2)cc1
180 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccccc1
181 Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21
182 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccccc1
183 CC(C)CC(Cc1cccc(Br)c1)C(=O)NCC#N
184 CCCn1c(=O)c(C#N)nn(-c2cccc(C)c2)c1=O
185 CC(C)C[C@H](NCC(F)(F)F)C(=O)NCC#N
