	SMILES	Name
68	C[C@H](CC#N)[NH+]1CCC(NC(=O)c2ccsc2)CC1	ZINC49333265
69	C[C@@H](CC#N)[NH+]1CCC(NC(=O)c2cccs2)CC1	ZINC49333349
70	C[C@H](CC#N)[NH+]1CCC(NC(=O)c2cccs2)CC1	ZINC49333352
71	CN(CCC#N)S(=O)(=O)N1CCOCC1(C)C	ZINC49334218
72	N#Cc1cccc(S(=O)(=O)NCCc2ccc(Cl)s2)c1	ZINC49335430
73	N#Cc1ccc(S(=O)(=O)NCCc2ccc(Cl)s2)cc1	ZINC49335456
74	Cc1nc(NC(=O)[C@@H]2CCOC2)sc1SCC#N	ZINC49341916
75	Cc1nc(NC(=O)[C@H]2CCOC2)sc1SCC#N	ZINC49341917
76	C[C@H](NC(=O)C(C)(C)C#N)c1ccc(S(C)(=O)=O)cc1	ZINC49346217
77	N#CCC(=O)NNC(=S)NCc1cccs1	ZINC03120563
78	C[C@@H](NC(=O)C(C)(C)C#N)c1ccc(S(C)(=O)=O)cc1	ZINC49346220
79	CSc1ccc([C@H](C)NC(=O)C(C)(C)C#N)cc1	ZINC49347595
80	CSc1ccc([C@@H](C)NC(=O)C(C)(C)C#N)cc1	ZINC49347601
81	C[C@H]1CN(C(=O)CCNC(=O)C(C)(C)C#N)C[C@@H](C)O1	ZINC49349372
82	C[C@H]1CN(C(=O)CCNC(=O)C(C)(C)C#N)C[C@H](C)O1	ZINC49349376
83	C[C@@H]1CN(C(=O)CCNC(=O)C(C)(C)C#N)C[C@@H](C)O1	ZINC49349380
84	CC(C)(C#N)C(=O)NCCOc1cccc(Br)c1	ZINC49351031
85	CCOc1cc(C#N)ccc1OC(=O)[C@@H](C)NC(=O)c1ccoc1	ZINC49362514
86	CCOc1cc(C#N)ccc1OC(=O)[C@H](C)NC(=O)c1ccoc1	ZINC49362519
87	CCOc1cc(C#N)ccc1OC(=O)Cc1c(C)nc(C)[nH]c1=O	ZINC49362599
88	COc1ccccc1SCC(=O)Nc1sccc1C#N	ZINC49372923
89	CCOC(=O)/C(C#N)=C\Nc1cccc(F)c1F	ZINC49375293
90	N#Cc1cccc(CNC(=O)c2sccc2C2CC2)c1	ZINC49376574
91	N#Cc1ccc(CNC(=O)c2sccc2C2CC2)cc1	ZINC49376575
92	CCN(C[C@@H](C)C#N)C(=O)[C@@H](C)NC(=O)OC(C)(C)C	ZINC49376827
93	CCOC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c(C#N)c1N	ZINC03132150
94	CCN(C[C@H](C)C#N)C(=O)[C@@H](C)NC(=O)OC(C)(C)C	ZINC49376828
95	CCN(C[C@@H](C)C#N)C(=O)CNC(=O)OC(C)(C)C	ZINC49376829
96	CCN(C[C@H](C)C#N)C(=O)CNC(=O)OC(C)(C)C	ZINC49376830
97	CCN(C[C@@H](C)C#N)C(=O)[C@H](C)NC(=O)OC(C)(C)C	ZINC49376831
98	CCN(C[C@H](C)C#N)C(=O)[C@H](C)NC(=O)OC(C)(C)C	ZINC49376832
99	C#CCN1CCC(C(=O)N(C)C2(C#N)CCC2)CC1	ZINC49377639
100	CC1CC[NH+]([C@@H](C)CNC(=O)C(C)(C)C#N)CC1	ZINC49378791
101	CC1CC[NH+]([C@H](C)CNC(=O)C(C)(C)C#N)CC1	ZINC49378794
102	CCc1ccc(NC(=O)C(C)(C)C#N)cc1S(N)(=O)=O	ZINC49379476
103	CC(C)(C)OC(=O)NCCNC(=O)C(C)(C)C#N	ZINC49388747
104	COc1ccc([C@@H]2CC(=O)NC(SC)=C2C#N)cc1OC	ZINC00083361
105	COC(=O)[C@H](CC#N)NC(=O)OBr	ZINC03136396
106	CCN(CCC#N)Cn1nc(N2CCOCC2)sc1=S	ZINC49389350
107	CCN(CCC#N)Cc1c(O)ccc2ccncc12	ZINC49389371
108	CC(C)(C)OC(=O)NCCNc1cccc(F)c1C#N	ZINC49390633
109	CNC(=O)/C(C#N)=C\c1cc(OC)c(O)cc1Br	ZINC49391220
110	COc1cc(/C=C(/C#N)C(=O)C(C)C)c(Br)cc1O	ZINC49391279
111	CC(C)(C)CC(=O)[C@@H](C#N)c1nc(N)nc(Nc2ccccc2)n1	ZINC49391670
112	CC(C)(C)CC(=O)[C@H](C#N)c1nc(N)nc(Nc2ccccc2)n1	ZINC49391674
113	C[C@](C#N)(NC(=O)CNc1cccc(F)c1F)C1CC1	ZINC49392195
114	CCSc1[nH+]c(N2CCOCC2)c2c(c1C#N)CCCC2	ZINC03141608
115	C[C@@](C#N)(NC(=O)CNc1cccc(F)c1F)C1CC1	ZINC49392198
116	Cc1cc([C@@H](C#N)C(=O)c2ccc(CN3CCCC3=O)cc2)nc(C)n1	ZINC49405184
117	Cc1cc([C@H](C#N)C(=O)c2ccc(CN3CCCC3=O)cc2)nc(C)n1	ZINC49405189
118	CSc1nnc(CSc2ncc(C#N)c(N)n2)s1	ZINC49418347
119	COc1ccc(N2C(=O)N(CC#N)S(=O)(=O)c3cccnc32)cc1	ZINC49420929
120	CC(C)Oc1nnc(SCC(=O)N(C)C(C)(C)C#N)s1	ZINC49422762
121	CN(CCC#N)C(=O)Cn1nnnc1C(C)(C)C	ZINC49422834
122	CCc1nnnn1CC(=O)Nc1sccc1C#N	ZINC49422935
123	CCc1nnnn1CC(=O)NC1(C#N)CCCCCC1	ZINC49423079
124	CN(C)c1ccc(/C=N/NC(=O)COc2ccccc2C#N)cc1	ZINC03147553
125	CN(CC1CC1)C(=O)C(=O)Nc1ccc(C#N)c(Cl)c1	ZINC49423696
126	Cc1cc(NC(=O)c2sc(C)nc2C)n(CCC#N)n1	ZINC49423945
127	Cc1cc(NC(=O)c2cnccn2)n(CCC#N)n1	ZINC49423946
128	Cc1cc(NC(=O)c2occc2C)n(CCC#N)n1	ZINC49423949
129	Cc1cc(NC(=O)c2ccnc(Cl)c2)n(CCC#N)n1	ZINC49423951
130	Cc1cc(NC(=O)c2ccc(C)o2)n(CCC#N)n1	ZINC49423958
131	Cc1cc(NC(=O)C2=COCCO2)n(CCC#N)n1	ZINC49423970
132	N#CCSCC(=O)Nc1cccc(Br)n1	ZINC49424270
133	C[C@H](C#N)CN(C)C(=O)c1cccc(-n2cnnn2)c1	ZINC49424511
134	C[C@@H](C#N)CN(C)C(=O)c1cccc(-n2cnnn2)c1	ZINC49424512
