SMILES Name
72 N#Cc1cncc(N2CC[C@H](S(=O)(=O)c3ccccc3Cl)C2)n1
73 N#Cc1cccc(N2CC[C@H](S(=O)(=O)c3ccccc3Cl)C2)n1
74 Cn1cnc2c(C#N)nc(-c3ccc(CCO)c(C(F)(F)F)c3)cc21
75 COc1cccc(Nc2nc(C#N)nc(N3CCOCC3)n2)c1
76 CCC[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1
77 CCCc1cc(-c2cccc(S(C)(=O)=O)c2)nc(C#N)n1
78 CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NC(C)(C)C#N
79 CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N
80 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccccc1
81 N#CC1(n2cc([C@@H](NC(=O)C3CCCC3)C3CCCCC3)nn2)CC1
82 N#Cc1ncc(C(=O)NCCc2ccccc2)c(NC2CCCCC2)n1
83 N#CC1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CC1
84 COc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1
85 CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](C)C#N
86 N#Cc1nc(-c2ccc(OCCO)c(C(F)(F)F)c2)cc2nc[nH]c12
87 N#CC1(n2cc([C@@H](NC(=O)c3cnoc3)C3CCCCC3)nn2)CC1
88 N#Cc1cccc(-c2ccc(OCCCO)c(C(F)(F)F)c2)n1
89 N#Cc1nc(NC2CCCCC2)nc(N2CCNCC2)n1
90 COc1cccc(Nc2nc(C#N)nc(NC3CCNCC3)n2)c1
91 N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccccc1
92 N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCOCC2)n1
93 N#Cc1cncc(N2CCC(S(=O)(=O)c3ccc(O)cc3)C2)n1
94 N#CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1
95 N#Cc1nc(Nc2cccc(F)c2)nc(NC2CCNCC2)n1
96 CCCc1cc(-c2cccc(C(C)=O)c2)nc(C#N)n1
97 N#Cc1c(N2CCCC2)nc(N)c2c(N)nc(N3CCCC3)cc12
